,NB Score,SGD Score,Tree Score,,NB Average Score,SGD Average Score,Tree Average Score
103,0.361111111,0.583333333,0.416666667,,,,
104,0.277777778,0.472222222,0.333333333,,,,
105,0.277777778,0.611111111,0.361111111,,,,
106,0.527777778,0.611111111,0.472222222,,,,
107,0.333333333,0.444444444,0.361111111,,,,
108,0.472222222,0.583333333,0.444444444,,,,
109,0.472222222,0.555555556,0.5,,,,
110,0.5,0.611111111,0.472222222,,,,
111,0.277777778,0.416666667,0.305555556,,,,
112,0.333333333,0.388888889,0.25,,,,
113,0.527777778,0.694444444,0.527777778,,,,
114,0.444444444,0.583333333,0.444444444,,,,
115,0.361111111,0.5,0.361111111,,,,
116,0.388888889,0.527777778,0.388888889,,,,
117,0.583333333,0.777777778,0.611111111,,,,
118,0.472222222,0.583333333,0.416666667,,,,
119,0.527777778,0.527777778,0.472222222,,,,
120,0.361111111,0.5,0.388888889,,,,
121,0.472222222,0.611111111,0.472222222,,,,
122,0.472222222,0.583333333,0.444444444,,,,
123,0.5,0.666666667,0.5,,,,
124,0.305555556,0.333333333,0.305555556,,,,
125,0.194444444,0.361111111,0.194444444,,,,
126,0.361111111,0.555555556,0.305555556,,,,
127,0.472222222,0.527777778,0.388888889,,,,
128,0.5,0.583333333,0.444444444,,,,
129,0.333333333,0.5,0.305555556,,,,
130,0.388888889,0.527777778,0.333333333,,,,
131,0.361111111,0.583333333,0.333333333,,,,
132,0.305555556,0.527777778,0.416666667,,,,
133,0.277777778,0.472222222,0.277777778,,,,
134,0.333333333,0.472222222,0.416666667,,,,
135,0.333333333,0.527777778,0.416666667,,,,
136,0.333333333,0.472222222,0.333333333,,,,
137,0.444444444,0.583333333,0.416666667,,,,
138,0.472222222,0.444444444,0.444444444,,,,
139,0.555555556,0.611111111,0.5,,,,
140,0.416666667,0.416666667,0.388888889,,,,
141,0.416666667,0.583333333,0.5,,,,
142,0.472222222,0.583333333,0.444444444,,,,
143,0.361111111,0.555555556,0.333333333,,,,
144,0.305555556,0.333333333,0.222222222,,,,
145,0.472222222,0.611111111,0.583333333,,,,
146,0.583333333,0.638888889,0.583333333,,,,
147,0.472222222,0.666666667,0.472222222,,,,
148,0.305555556,0.5,0.222222222,,,,
149,0.416666667,0.527777778,0.444444444,,,,
150,0.361111111,0.5,0.388888889,,,,
151,0.361111111,0.472222222,0.388888889,,,,
152,0.361111111,0.472222222,0.361111111,,,,
153,0.305555556,0.527777778,0.277777778,,,,
154,0.305555556,0.472222222,0.277777778,,,,
155,0.277777778,0.444444444,0.277777778,,,,
156,0.305555556,0.444444444,0.305555556,,,,
157,0.388888889,0.555555556,0.305555556,,,,
158,0.5,0.638888889,0.527777778,,,,
159,0.388888889,0.5,0.444444444,,,,
160,0.277777778,0.527777778,0.277777778,,,,
161,0.333333333,0.527777778,0.361111111,,,,
162,0.527777778,0.777777778,0.472222222,,,,
163,0.277777778,0.611111111,0.361111111,,,,
164,0.388888889,0.638888889,0.444444444,,,,
165,0.472222222,0.583333333,0.388888889,,,,
166,0.361111111,0.5,0.388888889,,,,
167,0.333333333,0.583333333,0.472222222,,,,
168,0.222222222,0.388888889,0.166666667,,,,
169,0.416666667,0.527777778,0.416666667,,,,
170,0.444444444,0.583333333,0.444444444,,,,
171,0.388888889,0.583333333,0.416666667,,,,
172,0.5,0.638888889,0.444444444,,,,
173,0.5,0.444444444,0.416666667,,,,
174,0.472222222,0.527777778,0.5,,,,
175,0.361111111,0.527777778,0.361111111,,,,
176,0.444444444,0.527777778,0.388888889,,,,
177,0.527777778,0.583333333,0.527777778,,,,
178,0.472222222,0.777777778,0.555555556,,,,
179,0.333333333,0.444444444,0.361111111,,,,
180,0.444444444,0.638888889,0.472222222,,,,
181,0.361111111,0.444444444,0.305555556,,,,
182,0.333333333,0.416666667,0.388888889,,,,
183,0.555555556,0.638888889,0.444444444,,,,
184,0.388888889,0.583333333,0.416666667,,,,
185,0.305555556,0.555555556,0.305555556,,,,
186,0.388888889,0.527777778,0.361111111,,,,
187,0.388888889,0.5,0.444444444,,,,
188,0.416666667,0.5,0.444444444,,,,
189,0.472222222,0.5,0.472222222,,,,
190,0.444444444,0.5,0.388888889,,,,
191,0.388888889,0.583333333,0.388888889,,,,
192,0.583333333,0.666666667,0.555555556,,,,
193,0.416666667,0.611111111,0.416666667,,,,
194,0.5,0.472222222,0.305555556,,,,
195,0.361111111,0.444444444,0.305555556,,,,
196,0.361111111,0.527777778,0.388888889,,,,
197,0.277777778,0.416666667,0.277777778,,,,
198,0.472222222,0.555555556,0.472222222,,,,
199,0.388888889,0.611111111,0.416666667,,,,
200,0.361111111,0.5,0.416666667,,,,
201,0.388888889,0.527777778,0.444444444,,,,
202,0.388888889,0.527777778,0.388888889,,,,
203,0.277777778,0.416666667,0.277777778,,,,
204,0.388888889,0.638888889,0.388888889,,,,
205,0.361111111,0.611111111,0.361111111,,,,
206,0.416666667,0.5,0.361111111,,,,
207,0.361111111,0.527777778,0.361111111,,,,
208,0.416666667,0.666666667,0.472222222,,,,
209,0.277777778,0.5,0.25,,,,
210,0.527777778,0.583333333,0.472222222,,,,
211,0.444444444,0.5,0.361111111,,,,
212,0.388888889,0.527777778,0.416666667,,,,
213,0.416666667,0.527777778,0.416666667,,,,
214,0.472222222,0.555555556,0.5,,,,
215,0.472222222,0.555555556,0.416666667,,,,
216,0.361111111,0.527777778,0.388888889,,,,
217,0.472222222,0.527777778,0.361111111,,,,
218,0.305555556,0.5,0.333333333,,,,
219,0.222222222,0.333333333,0.166666667,,,,
220,0.361111111,0.444444444,0.333333333,,,,
221,0.305555556,0.638888889,0.361111111,,,,
222,0.444444444,0.555555556,0.361111111,,,,
223,0.472222222,0.555555556,0.5,,,,
224,0.388888889,0.5,0.416666667,,,,
225,0.25,0.472222222,0.277777778,,,,
226,0.444444444,0.555555556,0.5,,,,
227,0.277777778,0.611111111,0.277777778,,,,
228,0.472222222,0.611111111,0.444444444,,,,
229,0.416666667,0.472222222,0.361111111,,,,
230,0.361111111,0.555555556,0.361111111,,,,
231,0.416666667,0.5,0.416666667,,,,
232,0.333333333,0.583333333,0.333333333,,,,
233,0.444444444,0.5,0.416666667,,,,
234,0.444444444,0.527777778,0.388888889,,,,
235,0.333333333,0.361111111,0.305555556,,,,
236,0.388888889,0.5,0.416666667,,,,
237,0.333333333,0.444444444,0.333333333,,,,
238,0.166666667,0.388888889,0.166666667,,,,
239,0.416666667,0.5,0.388888889,,,,
240,0.416666667,0.5,0.333333333,,,,
241,0.305555556,0.472222222,0.333333333,,,,
242,0.388888889,0.444444444,0.333333333,,,,
243,0.555555556,0.583333333,0.444444444,,,,
244,0.472222222,0.638888889,0.527777778,,,,
245,0.416666667,0.555555556,0.388888889,,,,
246,0.444444444,0.527777778,0.416666667,,,,
247,0.5,0.527777778,0.472222222,,,,
248,0.361111111,0.555555556,0.333333333,,,,
249,0.388888889,0.527777778,0.333333333,,,,
250,0.555555556,0.611111111,0.527777778,,,,
251,0.333333333,0.527777778,0.361111111,,,,
252,0.361111111,0.694444444,0.388888889,,,,
253,0.472222222,0.555555556,0.388888889,,,,
254,0.333333333,0.583333333,0.361111111,,,,
255,0.5,0.611111111,0.444444444,,,,
256,0.277777778,0.416666667,0.305555556,,,,
257,0.444444444,0.527777778,0.361111111,,,,
258,0.361111111,0.555555556,0.333333333,,,,
259,0.444444444,0.555555556,0.416666667,,,,
260,0.416666667,0.583333333,0.5,,,,
261,0.277777778,0.5,0.333333333,,,,
262,0.5,0.527777778,0.416666667,,,,
263,0.361111111,0.472222222,0.388888889,,,,
264,0.361111111,0.416666667,0.305555556,,,,
265,0.25,0.527777778,0.333333333,,,,
266,0.416666667,0.444444444,0.388888889,,,,
267,0.444444444,0.527777778,0.444444444,,,,
268,0.444444444,0.583333333,0.444444444,,,,
269,0.444444444,0.611111111,0.527777778,,,,
270,0.333333333,0.5,0.361111111,,,,
271,0.416666667,0.5,0.388888889,,,,
272,0.333333333,0.666666667,0.361111111,,,,
273,0.388888889,0.583333333,0.305555556,,,,
274,0.388888889,0.472222222,0.416666667,,,,
275,0.277777778,0.5,0.333333333,,,,
276,0.25,0.416666667,0.222222222,,,,
277,0.361111111,0.527777778,0.305555556,,,,
278,0.388888889,0.555555556,0.444444444,,,,
279,0.388888889,0.527777778,0.361111111,,,,
280,0.444444444,0.555555556,0.416666667,,,,
281,0.361111111,0.444444444,0.333333333,,,,
282,0.527777778,0.694444444,0.5,,,,
283,0.416666667,0.444444444,0.361111111,,,,
284,0.388888889,0.472222222,0.361111111,,,,
285,0.472222222,0.583333333,0.388888889,,,,
286,0.472222222,0.583333333,0.444444444,,,,
287,0.388888889,0.444444444,0.416666667,,,,
288,0.277777778,0.333333333,0.222222222,,,,
289,0.472222222,0.694444444,0.472222222,,,,
290,0.333333333,0.416666667,0.305555556,,,,
291,0.416666667,0.527777778,0.277777778,,,,
292,0.361111111,0.527777778,0.333333333,,,,
293,0.555555556,0.583333333,0.472222222,,,,
294,0.333333333,0.555555556,0.416666667,,,,
295,0.527777778,0.583333333,0.472222222,,,,
296,0.388888889,0.416666667,0.361111111,,,,
297,0.333333333,0.416666667,0.25,,,,
298,0.361111111,0.527777778,0.416666667,,,,
299,0.416666667,0.555555556,0.472222222,,,,
300,0.5,0.694444444,0.5,,,,
301,0.222222222,0.444444444,0.25,,,,
302,0.416666667,0.694444444,0.5,,,,
303,0.361111111,0.472222222,0.333333333,,,,
304,0.333333333,0.555555556,0.361111111,,,,
305,0.416666667,0.666666667,0.444444444,,,,
306,0.444444444,0.5,0.444444444,,,,
307,0.444444444,0.5,0.361111111,,,,
308,0.472222222,0.611111111,0.5,,,,
309,0.472222222,0.5,0.388888889,,,,
310,0.388888889,0.472222222,0.333333333,,,,
311,0.388888889,0.5,0.305555556,,,,
312,0.277777778,0.444444444,0.25,,,,
313,0.472222222,0.555555556,0.388888889,,,,
314,0.5,0.722222222,0.472222222,,,,
315,0.5,0.638888889,0.472222222,,,,
316,0.277777778,0.5,0.25,,,,
317,0.305555556,0.472222222,0.277777778,,,,
318,0.25,0.472222222,0.361111111,,,,
319,0.416666667,0.638888889,0.416666667,,,,
320,0.444444444,0.583333333,0.416666667,,,,
321,0.388888889,0.388888889,0.361111111,,,,
322,0.444444444,0.583333333,0.444444444,,,,
323,0.305555556,0.638888889,0.333333333,,,,
324,0.305555556,0.333333333,0.305555556,,,,
325,0.277777778,0.388888889,0.305555556,,,,
326,0.25,0.388888889,0.25,,,,
327,0.333333333,0.444444444,0.361111111,,,,
328,0.305555556,0.527777778,0.416666667,,,,
329,0.444444444,0.611111111,0.5,,,,
330,0.388888889,0.555555556,0.416666667,,,,
331,0.361111111,0.5,0.333333333,,,,
332,0.444444444,0.638888889,0.527777778,,,,
333,0.472222222,0.5,0.361111111,,,,
334,0.333333333,0.472222222,0.388888889,,,,
335,0.361111111,0.472222222,0.333333333,,,,
336,0.444444444,0.444444444,0.444444444,,,,
337,0.305555556,0.555555556,0.361111111,,,,
338,0.583333333,0.611111111,0.583333333,,,,
339,0.333333333,0.472222222,0.361111111,,,,
340,0.361111111,0.5,0.416666667,,,,
341,0.444444444,0.611111111,0.416666667,,,,
342,0.416666667,0.611111111,0.472222222,,,,
343,0.416666667,0.472222222,0.444444444,,,,
344,0.527777778,0.583333333,0.527777778,,,,
345,0.333333333,0.638888889,0.416666667,,,,
346,0.333333333,0.527777778,0.361111111,,,,
347,0.583333333,0.638888889,0.527777778,,,,
348,0.444444444,0.527777778,0.388888889,,,,
349,0.333333333,0.472222222,0.333333333,,,,
350,0.416666667,0.5,0.416666667,,,,
351,0.361111111,0.527777778,0.361111111,,,,
352,0.416666667,0.527777778,0.416666667,,,,
353,0.333333333,0.416666667,0.333333333,,,,
354,0.388888889,0.416666667,0.333333333,,,,
355,0.416666667,0.5,0.305555556,,,,
356,0.333333333,0.416666667,0.277777778,,,,
357,0.305555556,0.5,0.305555556,,,,
358,0.388888889,0.694444444,0.361111111,,,,
359,0.333333333,0.583333333,0.333333333,,,,
360,0.333333333,0.416666667,0.277777778,,,,
361,0.472222222,0.666666667,0.472222222,,,,
362,0.555555556,0.611111111,0.555555556,,,,
363,0.333333333,0.5,0.361111111,,,,
364,0.583333333,0.611111111,0.555555556,,,,
365,0.472222222,0.472222222,0.416666667,,,,
366,0.361111111,0.472222222,0.416666667,,,,
367,0.444444444,0.611111111,0.444444444,,,,
368,0.277777778,0.416666667,0.25,,,,
369,0.333333333,0.444444444,0.388888889,,,,
370,0.305555556,0.388888889,0.305555556,,,,
371,0.416666667,0.527777778,0.388888889,,,,
372,0.388888889,0.444444444,0.333333333,,,,
373,0.388888889,0.611111111,0.444444444,,,,
374,0.361111111,0.5,0.333333333,,,,
375,0.444444444,0.555555556,0.416666667,,,,
376,0.333333333,0.5,0.361111111,,,,
377,0.472222222,0.583333333,0.416666667,,,,
378,0.361111111,0.472222222,0.305555556,,,,
379,0.388888889,0.5,0.361111111,,,,
380,0.416666667,0.527777778,0.361111111,,,,
381,0.166666667,0.416666667,0.166666667,,,,
382,0.416666667,0.583333333,0.444444444,,,,
383,0.444444444,0.611111111,0.472222222,,,,
384,0.444444444,0.555555556,0.5,,,,
385,0.361111111,0.5,0.305555556,,,,
386,0.333333333,0.472222222,0.361111111,,,,
387,0.361111111,0.555555556,0.361111111,,,,
388,0.361111111,0.555555556,0.361111111,,,,
389,0.388888889,0.472222222,0.388888889,,,,
390,0.361111111,0.472222222,0.305555556,,,,
391,0.222222222,0.444444444,0.277777778,,,,
392,0.222222222,0.444444444,0.194444444,,,,
393,0.472222222,0.611111111,0.472222222,,,,
394,0.333333333,0.472222222,0.305555556,,,,
395,0.416666667,0.583333333,0.388888889,,,,
396,0.416666667,0.5,0.361111111,,,,
397,0.388888889,0.611111111,0.416666667,,,,
398,0.416666667,0.583333333,0.416666667,,,,
399,0.361111111,0.527777778,0.416666667,,,,
400,0.361111111,0.611111111,0.361111111,,,,
401,0.416666667,0.583333333,0.361111111,,,,
402,0.416666667,0.583333333,0.472222222,,,,
403,0.472222222,0.611111111,0.472222222,,,,
404,0.333333333,0.472222222,0.277777778,,,,
405,0.388888889,0.666666667,0.416666667,,,,
406,0.527777778,0.666666667,0.555555556,,,,
407,0.388888889,0.5,0.361111111,,,,
408,0.472222222,0.527777778,0.388888889,,,,
409,0.527777778,0.527777778,0.5,,,,
410,0.361111111,0.472222222,0.361111111,,,,
411,0.305555556,0.472222222,0.305555556,,,,
412,0.277777778,0.361111111,0.277777778,,,,
413,0.5,0.666666667,0.444444444,,,,
414,0.25,0.361111111,0.194444444,,,,
415,0.472222222,0.666666667,0.5,,,,
416,0.388888889,0.444444444,0.305555556,,,,
417,0.388888889,0.611111111,0.472222222,,,,
418,0.305555556,0.527777778,0.333333333,,,,
419,0.416666667,0.583333333,0.388888889,,,,
420,0.333333333,0.361111111,0.333333333,,,,
421,0.5,0.555555556,0.444444444,,,,
422,0.333333333,0.555555556,0.277777778,,,,
423,0.5,0.611111111,0.527777778,,,,
424,0.277777778,0.305555556,0.222222222,,,,
425,0.305555556,0.416666667,0.222222222,,,,
426,0.361111111,0.444444444,0.388888889,,,,
427,0.5,0.611111111,0.472222222,,,,
428,0.25,0.277777778,0.25,,,,
429,0.555555556,0.638888889,0.527777778,,,,
430,0.361111111,0.388888889,0.361111111,,,,
431,0.444444444,0.638888889,0.444444444,,,,
432,0.583333333,0.638888889,0.611111111,,,,
433,0.361111111,0.5,0.416666667,,,,
434,0.5,0.694444444,0.583333333,,,,
435,0.388888889,0.472222222,0.416666667,,,,
436,0.416666667,0.583333333,0.5,,,,
437,0.305555556,0.5,0.277777778,,,,
438,0.222222222,0.333333333,0.194444444,,,,
439,0.388888889,0.472222222,0.416666667,,,,
440,0.444444444,0.527777778,0.416666667,,,,
441,0.444444444,0.722222222,0.5,,,,
442,0.416666667,0.555555556,0.444444444,,,,
443,0.361111111,0.5,0.333333333,,,,
444,0.416666667,0.611111111,0.5,,,,
445,0.388888889,0.472222222,0.388888889,,,,
446,0.472222222,0.5,0.333333333,,,,
447,0.388888889,0.583333333,0.305555556,,,,
448,0.361111111,0.472222222,0.444444444,,,,
449,0.444444444,0.583333333,0.388888889,,,,
450,0.416666667,0.611111111,0.444444444,,,,
451,0.305555556,0.472222222,0.305555556,,,,
452,0.472222222,0.583333333,0.444444444,,,,
453,0.361111111,0.638888889,0.361111111,,,,
454,0.361111111,0.611111111,0.416666667,,,,
455,0.333333333,0.416666667,0.333333333,,,,
456,0.305555556,0.5,0.333333333,,,,
457,0.444444444,0.611111111,0.472222222,,,,
458,0.333333333,0.638888889,0.416666667,,,,
459,0.333333333,0.527777778,0.333333333,,,,
460,0.277777778,0.388888889,0.25,,,,
461,0.388888889,0.5,0.388888889,,,,
462,0.361111111,0.555555556,0.388888889,,,,
463,0.416666667,0.472222222,0.305555556,,,,
464,0.305555556,0.305555556,0.194444444,,,,
465,0.305555556,0.555555556,0.416666667,,,,
466,0.5,0.555555556,0.472222222,,,,
467,0.333333333,0.5,0.388888889,,,,
468,0.388888889,0.472222222,0.333333333,,,,
469,0.361111111,0.472222222,0.388888889,,,,
470,0.444444444,0.583333333,0.5,,,,
471,0.444444444,0.583333333,0.361111111,,,,
472,0.416666667,0.555555556,0.444444444,,,,
473,0.611111111,0.638888889,0.583333333,,,,
474,0.416666667,0.472222222,0.361111111,,,,
475,0.305555556,0.527777778,0.388888889,,,,
476,0.333333333,0.444444444,0.333333333,,,,
477,0.638888889,0.694444444,0.583333333,,,,
478,0.472222222,0.527777778,0.388888889,,,,
479,0.416666667,0.5,0.388888889,,,,
480,0.527777778,0.555555556,0.416666667,,,,
481,0.444444444,0.611111111,0.416666667,,,,
482,0.333333333,0.416666667,0.305555556,,,,
483,0.388888889,0.416666667,0.305555556,,,,
484,0.333333333,0.472222222,0.333333333,,,,
485,0.5,0.611111111,0.5,,,,
486,0.361111111,0.5,0.361111111,,,,
487,0.472222222,0.527777778,0.416666667,,,,
488,0.388888889,0.5,0.333333333,,,,
489,0.416666667,0.444444444,0.388888889,,,,
490,0.416666667,0.527777778,0.416666667,,,,
491,0.444444444,0.611111111,0.472222222,,,,
492,0.416666667,0.5,0.388888889,,,,
493,0.416666667,0.361111111,0.333333333,,,,
494,0.333333333,0.611111111,0.416666667,,,,
495,0.305555556,0.388888889,0.305555556,,,,
496,0.333333333,0.444444444,0.305555556,,,,
497,0.277777778,0.472222222,0.305555556,,,,
498,0.444444444,0.583333333,0.472222222,,,,
499,0.277777778,0.527777778,0.361111111,,,,
500,0.472222222,0.583333333,0.527777778,,,,
501,0.416666667,0.527777778,0.388888889,,,,
502,0.333333333,0.555555556,0.388888889,,,,
503,0.333333333,0.472222222,0.361111111,,,,
504,0.416666667,0.527777778,0.416666667,,,,
505,0.305555556,0.5,0.305555556,,,,
506,0.361111111,0.416666667,0.333333333,,,,
507,0.388888889,0.638888889,0.472222222,,,,
508,0.361111111,0.5,0.361111111,,,,
509,0.416666667,0.527777778,0.472222222,,,,
510,0.472222222,0.611111111,0.472222222,,,,
511,0.305555556,0.444444444,0.305555556,,,,
512,0.342857143,0.6,0.428571429,,,,
513,0.371428571,0.514285714,0.428571429,,,,
514,0.457142857,0.657142857,0.485714286,,,,
515,0.342857143,0.628571429,0.285714286,,,,
516,0.371428571,0.428571429,0.285714286,,,,
517,0.485714286,0.571428571,0.342857143,,,,
518,0.428571429,0.485714286,0.4,,,,
519,0.457142857,0.514285714,0.428571429,,,,
520,0.285714286,0.542857143,0.285714286,,,,
521,0.342857143,0.457142857,0.314285714,,,,
522,0.4,0.485714286,0.4,,,,
523,0.457142857,0.628571429,0.514285714,,,,
524,0.314285714,0.371428571,0.314285714,,,,
525,0.314285714,0.457142857,0.342857143,,,,
526,0.371428571,0.4,0.342857143,,,,
527,0.428571429,0.657142857,0.428571429,,,,
528,0.457142857,0.657142857,0.571428571,,,,
529,0.371428571,0.457142857,0.314285714,,,,
530,0.314285714,0.542857143,0.4,,,,
531,0.485714286,0.628571429,0.457142857,,,,
532,0.4,0.628571429,0.428571429,,,,
533,0.4,0.542857143,0.342857143,,,,
534,0.4,0.571428571,0.428571429,,,,
535,0.371428571,0.6,0.314285714,,,,
536,0.514285714,0.628571429,0.428571429,,,,
537,0.314285714,0.4,0.314285714,,,,
538,0.4,0.485714286,0.4,,,,
539,0.428571429,0.485714286,0.4,,,,
540,0.4,0.485714286,0.342857143,,,,
541,0.2,0.228571429,0.142857143,,,,
542,0.314285714,0.571428571,0.4,,,,
543,0.485714286,0.514285714,0.457142857,,,,
544,0.371428571,0.485714286,0.371428571,,,,
545,0.428571429,0.514285714,0.4,,,,
546,0.428571429,0.514285714,0.342857143,,,,
547,0.428571429,0.571428571,0.342857143,,,,
548,0.457142857,0.685714286,0.485714286,,,,
549,0.4,0.6,0.4,,,,
550,0.314285714,0.6,0.285714286,,,,
551,0.4,0.628571429,0.4,,,,
552,0.371428571,0.6,0.485714286,,,,
553,0.457142857,0.742857143,0.457142857,,,,
554,0.342857143,0.571428571,0.314285714,,,,
555,0.485714286,0.571428571,0.428571429,,,,
556,0.428571429,0.514285714,0.371428571,,,,
557,0.457142857,0.628571429,0.457142857,,,,
558,0.428571429,0.428571429,0.342857143,,,,
559,0.285714286,0.485714286,0.314285714,,,,
560,0.314285714,0.371428571,0.257142857,,,,
561,0.371428571,0.542857143,0.4,,,,
562,0.371428571,0.428571429,0.342857143,,,,
563,0.514285714,0.6,0.542857143,,,,
564,0.457142857,0.6,0.4,,,,
565,0.285714286,0.457142857,0.314285714,,,,
566,0.371428571,0.514285714,0.371428571,,,,
567,0.4,0.542857143,0.342857143,,,,
568,0.342857143,0.542857143,0.342857143,,,,
569,0.342857143,0.4,0.314285714,,,,
570,0.485714286,0.657142857,0.514285714,,,,
571,0.314285714,0.457142857,0.257142857,,,,
572,0.371428571,0.628571429,0.428571429,,,,
573,0.428571429,0.571428571,0.428571429,,,,
574,0.4,0.514285714,0.342857143,,,,
575,0.285714286,0.428571429,0.342857143,,,,
576,0.4,0.571428571,0.342857143,,,,
577,0.4,0.514285714,0.4,,,,
578,0.342857143,0.542857143,0.285714286,,,,
579,0.342857143,0.428571429,0.371428571,,,,
580,0.485714286,0.657142857,0.457142857,,,,
581,0.4,0.4,0.342857143,,,,
582,0.457142857,0.628571429,0.457142857,,,,
583,0.428571429,0.514285714,0.371428571,,,,
584,0.257142857,0.428571429,0.342857143,,,,
585,0.4,0.571428571,0.485714286,,,,
586,0.342857143,0.428571429,0.314285714,,,,
587,0.314285714,0.428571429,0.285714286,,,,
588,0.485714286,0.542857143,0.4,,,,
589,0.285714286,0.571428571,0.371428571,,,,
590,0.4,0.514285714,0.371428571,,,,
591,0.342857143,0.4,0.342857143,,,,
592,0.571428571,0.628571429,0.514285714,,,,
593,0.485714286,0.6,0.371428571,,,,
594,0.4,0.542857143,0.4,,,,
