,NB Score,SGD Score,Tree Score
64,0.464788732,0.535211268,0.38028169
65,0.436619718,0.507042254,0.366197183
66,0.338028169,0.549295775,0.366197183
67,0.295774648,0.507042254,0.352112676
68,0.366197183,0.478873239,0.422535211
69,0.394366197,0.535211268,0.352112676
70,0.492957746,0.535211268,0.478873239
71,0.436619718,0.535211268,0.450704225
72,0.394366197,0.535211268,0.366197183
73,0.394366197,0.507042254,0.450704225
74,0.535211268,0.661971831,0.521126761
75,0.352112676,0.492957746,0.323943662
76,0.352112676,0.507042254,0.38028169
77,0.323943662,0.464788732,0.295774648
78,0.323943662,0.478873239,0.295774648
79,0.352112676,0.507042254,0.323943662
80,0.436619718,0.549295775,0.478873239
81,0.295774648,0.549295775,0.295774648
82,0.422535211,0.690140845,0.422535211
83,0.422535211,0.605633803,0.408450704
84,0.366197183,0.549295775,0.436619718
85,0.281690141,0.436619718,0.267605634
86,0.464788732,0.61971831,0.478873239
87,0.464788732,0.507042254,0.394366197
88,0.408450704,0.549295775,0.464788732
89,0.478873239,0.563380282,0.450704225
90,0.436619718,0.61971831,0.450704225
91,0.408450704,0.535211268,0.394366197
92,0.436619718,0.507042254,0.408450704
93,0.338028169,0.549295775,0.323943662
94,0.38028169,0.563380282,0.408450704
95,0.422535211,0.478873239,0.436619718
96,0.394366197,0.521126761,0.352112676
97,0.478873239,0.647887324,0.492957746
98,0.450704225,0.478873239,0.338028169
99,0.323943662,0.492957746,0.309859155
100,0.422535211,0.521126761,0.408450704
101,0.352112676,0.521126761,0.450704225
102,0.38028169,0.563380282,0.408450704
103,0.352112676,0.549295775,0.352112676
104,0.38028169,0.535211268,0.366197183
105,0.352112676,0.549295775,0.38028169
106,0.450704225,0.563380282,0.450704225
107,0.394366197,0.521126761,0.38028169
108,0.464788732,0.549295775,0.478873239
109,0.408450704,0.521126761,0.394366197
110,0.352112676,0.521126761,0.338028169
111,0.253521127,0.408450704,0.281690141
112,0.436619718,0.605633803,0.394366197
113,0.38028169,0.492957746,0.422535211
114,0.394366197,0.549295775,0.38028169
115,0.422535211,0.591549296,0.394366197
116,0.352112676,0.492957746,0.338028169
117,0.352112676,0.549295775,0.38028169
118,0.450704225,0.521126761,0.408450704
119,0.352112676,0.436619718,0.366197183
120,0.267605634,0.422535211,0.267605634
121,0.408450704,0.507042254,0.366197183
122,0.38028169,0.464788732,0.352112676
123,0.478873239,0.591549296,0.464788732
124,0.338028169,0.535211268,0.394366197
125,0.450704225,0.563380282,0.436619718
126,0.450704225,0.563380282,0.422535211
127,0.408450704,0.61971831,0.408450704
128,0.366197183,0.549295775,0.352112676
129,0.436619718,0.535211268,0.38028169
130,0.394366197,0.535211268,0.366197183
131,0.436619718,0.563380282,0.450704225
132,0.38028169,0.492957746,0.366197183
133,0.394366197,0.492957746,0.38028169
134,0.338028169,0.478873239,0.352112676
135,0.422535211,0.478873239,0.408450704
136,0.450704225,0.61971831,0.492957746
137,0.366197183,0.549295775,0.394366197
138,0.366197183,0.563380282,0.323943662
139,0.295774648,0.450704225,0.309859155
140,0.366197183,0.521126761,0.338028169
141,0.478873239,0.549295775,0.436619718
142,0.366197183,0.507042254,0.352112676
143,0.464788732,0.549295775,0.422535211
144,0.422535211,0.549295775,0.38028169
145,0.394366197,0.464788732,0.408450704
146,0.394366197,0.535211268,0.394366197
147,0.394366197,0.450704225,0.281690141
148,0.422535211,0.577464789,0.422535211
149,0.464788732,0.563380282,0.450704225
150,0.38028169,0.450704225,0.338028169
151,0.38028169,0.549295775,0.464788732
152,0.366197183,0.563380282,0.366197183
153,0.394366197,0.563380282,0.422535211
154,0.366197183,0.605633803,0.394366197
155,0.464788732,0.507042254,0.408450704
156,0.464788732,0.549295775,0.436619718
157,0.422535211,0.478873239,0.352112676
158,0.352112676,0.492957746,0.295774648
159,0.464788732,0.690140845,0.478873239
160,0.295774648,0.492957746,0.267605634
161,0.323943662,0.549295775,0.394366197
162,0.436619718,0.521126761,0.394366197
163,0.38028169,0.563380282,0.38028169
164,0.295774648,0.38028169,0.309859155
165,0.323943662,0.436619718,0.295774648
166,0.352112676,0.521126761,0.436619718
167,0.408450704,0.591549296,0.436619718
168,0.422535211,0.549295775,0.422535211
169,0.352112676,0.492957746,0.38028169
170,0.394366197,0.450704225,0.394366197
171,0.450704225,0.591549296,0.492957746
172,0.338028169,0.492957746,0.38028169
173,0.436619718,0.577464789,0.507042254
174,0.450704225,0.563380282,0.478873239
175,0.408450704,0.61971831,0.408450704
176,0.436619718,0.507042254,0.408450704
177,0.38028169,0.549295775,0.394366197
178,0.394366197,0.507042254,0.422535211
179,0.394366197,0.422535211,0.309859155
180,0.338028169,0.422535211,0.267605634
181,0.338028169,0.61971831,0.338028169
182,0.295774648,0.492957746,0.281690141
183,0.478873239,0.633802817,0.535211268
184,0.464788732,0.563380282,0.436619718
185,0.394366197,0.464788732,0.408450704
186,0.38028169,0.521126761,0.366197183
187,0.352112676,0.408450704,0.366197183
188,0.422535211,0.492957746,0.408450704
189,0.38028169,0.535211268,0.366197183
190,0.394366197,0.535211268,0.394366197
191,0.422535211,0.535211268,0.366197183
192,0.408450704,0.521126761,0.38028169
193,0.309859155,0.492957746,0.309859155
194,0.464788732,0.591549296,0.492957746
195,0.338028169,0.464788732,0.309859155
196,0.352112676,0.549295775,0.352112676
197,0.366197183,0.521126761,0.38028169
198,0.253521127,0.450704225,0.253521127
199,0.38028169,0.521126761,0.38028169
200,0.394366197,0.521126761,0.366197183
201,0.38028169,0.563380282,0.408450704
202,0.408450704,0.605633803,0.436619718
203,0.408450704,0.563380282,0.366197183
204,0.38028169,0.563380282,0.408450704
205,0.422535211,0.61971831,0.436619718
206,0.436619718,0.549295775,0.408450704
207,0.464788732,0.507042254,0.408450704
208,0.295774648,0.478873239,0.309859155
209,0.38028169,0.464788732,0.295774648
210,0.38028169,0.535211268,0.352112676
211,0.408450704,0.591549296,0.436619718
212,0.38028169,0.521126761,0.38028169
213,0.394366197,0.478873239,0.352112676
214,0.436619718,0.535211268,0.408450704
215,0.23943662,0.408450704,0.23943662
216,0.408450704,0.492957746,0.408450704
217,0.352112676,0.492957746,0.394366197
218,0.450704225,0.535211268,0.450704225
219,0.422535211,0.563380282,0.492957746
220,0.492957746,0.591549296,0.521126761
221,0.338028169,0.492957746,0.323943662
222,0.323943662,0.436619718,0.352112676
223,0.450704225,0.61971831,0.464788732
224,0.394366197,0.535211268,0.394366197
225,0.394366197,0.549295775,0.436619718
226,0.422535211,0.521126761,0.309859155
227,0.436619718,0.535211268,0.436619718
228,0.366197183,0.535211268,0.366197183
229,0.422535211,0.605633803,0.436619718
230,0.352112676,0.521126761,0.38028169
231,0.38028169,0.577464789,0.422535211
232,0.323943662,0.549295775,0.352112676
233,0.295774648,0.436619718,0.281690141
234,0.366197183,0.535211268,0.366197183
235,0.295774648,0.436619718,0.309859155
236,0.422535211,0.535211268,0.450704225
237,0.366197183,0.464788732,0.352112676
238,0.450704225,0.591549296,0.478873239
239,0.450704225,0.535211268,0.450704225
240,0.408450704,0.577464789,0.436619718
241,0.436619718,0.521126761,0.450704225
242,0.450704225,0.535211268,0.38028169
243,0.492957746,0.549295775,0.422535211
244,0.408450704,0.507042254,0.366197183
245,0.352112676,0.478873239,0.338028169
246,0.38028169,0.507042254,0.38028169
247,0.422535211,0.507042254,0.394366197
248,0.436619718,0.549295775,0.436619718
249,0.352112676,0.464788732,0.309859155
250,0.352112676,0.478873239,0.366197183
251,0.295774648,0.422535211,0.295774648
252,0.394366197,0.591549296,0.478873239
253,0.408450704,0.535211268,0.450704225
254,0.366197183,0.535211268,0.408450704
255,0.352112676,0.478873239,0.352112676
256,0.394366197,0.521126761,0.394366197
257,0.338028169,0.507042254,0.352112676
258,0.436619718,0.591549296,0.478873239
259,0.352112676,0.521126761,0.394366197
260,0.422535211,0.61971831,0.450704225
261,0.323943662,0.478873239,0.267605634
262,0.436619718,0.563380282,0.352112676
263,0.366197183,0.507042254,0.366197183
264,0.394366197,0.507042254,0.366197183
265,0.366197183,0.436619718,0.352112676
266,0.323943662,0.507042254,0.352112676
267,0.464788732,0.605633803,0.507042254
268,0.352112676,0.521126761,0.38028169
269,0.478873239,0.633802817,0.450704225
270,0.408450704,0.535211268,0.38028169
271,0.422535211,0.591549296,0.38028169
272,0.338028169,0.464788732,0.366197183
273,0.366197183,0.408450704,0.295774648
274,0.323943662,0.492957746,0.352112676
275,0.352112676,0.478873239,0.38028169
276,0.408450704,0.521126761,0.352112676
277,0.478873239,0.661971831,0.478873239
278,0.338028169,0.591549296,0.281690141
279,0.394366197,0.661971831,0.450704225
280,0.366197183,0.577464789,0.352112676
281,0.521126761,0.605633803,0.464788732
282,0.338028169,0.464788732,0.338028169
283,0.323943662,0.436619718,0.295774648
284,0.408450704,0.507042254,0.408450704
285,0.38028169,0.535211268,0.366197183
286,0.422535211,0.549295775,0.38028169
287,0.352112676,0.478873239,0.338028169
288,0.38028169,0.549295775,0.38028169
289,0.408450704,0.591549296,0.394366197
290,0.352112676,0.478873239,0.352112676
291,0.394366197,0.521126761,0.352112676
292,0.352112676,0.492957746,0.352112676
293,0.492957746,0.549295775,0.422535211
294,0.436619718,0.563380282,0.394366197
295,0.323943662,0.492957746,0.408450704
296,0.352112676,0.408450704,0.309859155
297,0.422535211,0.577464789,0.408450704
298,0.394366197,0.492957746,0.394366197
299,0.478873239,0.591549296,0.394366197
300,0.422535211,0.549295775,0.450704225
301,0.338028169,0.492957746,0.323943662
302,0.338028169,0.450704225,0.352112676
303,0.309859155,0.507042254,0.338028169
304,0.549295775,0.61971831,0.549295775
305,0.281690141,0.478873239,0.295774648
306,0.366197183,0.464788732,0.394366197
307,0.38028169,0.478873239,0.352112676
308,0.394366197,0.577464789,0.394366197
309,0.394366197,0.464788732,0.352112676
310,0.408450704,0.563380282,0.422535211
311,0.323943662,0.408450704,0.338028169
312,0.394366197,0.464788732,0.366197183
313,0.436619718,0.535211268,0.38028169
314,0.338028169,0.492957746,0.352112676
315,0.492957746,0.577464789,0.464788732
316,0.450704225,0.563380282,0.478873239
317,0.422535211,0.507042254,0.38028169
318,0.253521127,0.507042254,0.281690141
319,0.408450704,0.563380282,0.422535211
320,0.366197183,0.577464789,0.394366197
321,0.408450704,0.521126761,0.338028169
322,0.338028169,0.563380282,0.323943662
323,0.338028169,0.492957746,0.338028169
324,0.323943662,0.478873239,0.323943662
325,0.450704225,0.521126761,0.450704225
326,0.366197183,0.591549296,0.408450704
327,0.281690141,0.464788732,0.281690141
328,0.408450704,0.492957746,0.436619718
329,0.408450704,0.535211268,0.450704225
330,0.408450704,0.450704225,0.38028169
331,0.408450704,0.549295775,0.38028169
332,0.464788732,0.535211268,0.422535211
333,0.464788732,0.535211268,0.422535211
334,0.408450704,0.591549296,0.436619718
335,0.338028169,0.563380282,0.366197183
336,0.422535211,0.507042254,0.38028169
337,0.394366197,0.450704225,0.323943662
338,0.352112676,0.507042254,0.366197183
339,0.422535211,0.549295775,0.366197183
340,0.38028169,0.521126761,0.366197183
341,0.450704225,0.492957746,0.366197183
342,0.38028169,0.577464789,0.408450704
343,0.281690141,0.521126761,0.309859155
344,0.464788732,0.577464789,0.464788732
345,0.436619718,0.563380282,0.366197183
346,0.352112676,0.521126761,0.394366197
347,0.492957746,0.549295775,0.492957746
348,0.394366197,0.563380282,0.436619718
349,0.338028169,0.507042254,0.38028169
350,0.450704225,0.661971831,0.507042254
351,0.38028169,0.661971831,0.352112676
352,0.408450704,0.535211268,0.394366197
353,0.408450704,0.478873239,0.422535211
354,0.394366197,0.549295775,0.408450704
355,0.183098592,0.478873239,0.225352113
356,0.478873239,0.647887324,0.478873239
357,0.422535211,0.605633803,0.436619718
358,0.464788732,0.61971831,0.450704225
359,0.450704225,0.535211268,0.492957746
360,0.422535211,0.577464789,0.436619718
361,0.450704225,0.563380282,0.450704225
362,0.394366197,0.464788732,0.295774648
363,0.366197183,0.521126761,0.408450704
364,0.366197183,0.521126761,0.352112676
365,0.352112676,0.492957746,0.295774648
366,0.38028169,0.492957746,0.38028169
367,0.422535211,0.535211268,0.464788732
368,0.436619718,0.563380282,0.436619718
369,0.450704225,0.549295775,0.422535211
370,0.38028169,0.478873239,0.394366197
371,0.323943662,0.507042254,0.323943662
372,0.338028169,0.464788732,0.352112676
373,0.309859155,0.507042254,0.323943662
374,0.422535211,0.605633803,0.436619718
375,0.394366197,0.535211268,0.422535211
376,0.408450704,0.591549296,0.408450704
377,0.352112676,0.492957746,0.352112676
378,0.323943662,0.478873239,0.295774648
379,0.323943662,0.549295775,0.352112676
380,0.436619718,0.549295775,0.436619718
381,0.408450704,0.507042254,0.338028169
382,0.450704225,0.563380282,0.394366197
383,0.295774648,0.478873239,0.323943662
384,0.309859155,0.521126761,0.323943662
385,0.38028169,0.507042254,0.352112676
386,0.338028169,0.521126761,0.323943662
387,0.478873239,0.521126761,0.436619718
388,0.394366197,0.549295775,0.422535211
389,0.38028169,0.478873239,0.338028169
390,0.408450704,0.577464789,0.450704225
391,0.267605634,0.436619718,0.281690141
392,0.338028169,0.521126761,0.366197183
393,0.422535211,0.605633803,0.408450704
394,0.38028169,0.549295775,0.394366197
395,0.436619718,0.577464789,0.408450704
396,0.323943662,0.478873239,0.281690141
397,0.394366197,0.507042254,0.352112676
398,0.38028169,0.549295775,0.352112676
399,0.366197183,0.563380282,0.394366197
400,0.436619718,0.549295775,0.408450704
401,0.38028169,0.605633803,0.38028169
402,0.338028169,0.38028169,0.281690141
403,0.338028169,0.492957746,0.366197183
404,0.366197183,0.450704225,0.352112676
405,0.408450704,0.605633803,0.408450704
406,0.464788732,0.507042254,0.394366197
407,0.450704225,0.61971831,0.394366197
408,0.464788732,0.61971831,0.436619718
409,0.422535211,0.450704225,0.408450704
410,0.422535211,0.521126761,0.408450704
411,0.338028169,0.436619718,0.323943662
412,0.38028169,0.535211268,0.366197183
413,0.323943662,0.478873239,0.338028169
414,0.352112676,0.549295775,0.408450704
415,0.394366197,0.591549296,0.422535211
416,0.323943662,0.507042254,0.352112676
417,0.408450704,0.563380282,0.464788732
418,0.408450704,0.492957746,0.422535211
419,0.366197183,0.436619718,0.366197183
420,0.436619718,0.492957746,0.366197183
421,0.253521127,0.352112676,0.23943662
422,0.38028169,0.464788732,0.309859155
423,0.478873239,0.563380282,0.450704225
424,0.281690141,0.422535211,0.323943662
425,0.211267606,0.521126761,0.23943662
426,0.408450704,0.549295775,0.478873239
427,0.408450704,0.549295775,0.394366197
428,0.366197183,0.478873239,0.366197183
429,0.38028169,0.549295775,0.436619718
430,0.323943662,0.492957746,0.309859155
431,0.366197183,0.549295775,0.394366197
432,0.253521127,0.408450704,0.211267606
433,0.38028169,0.535211268,0.352112676
434,0.478873239,0.605633803,0.464788732
435,0.366197183,0.591549296,0.366197183
436,0.521126761,0.647887324,0.507042254
437,0.366197183,0.492957746,0.436619718
438,0.408450704,0.605633803,0.436619718
439,0.422535211,0.549295775,0.436619718
440,0.408450704,0.563380282,0.366197183
441,0.323943662,0.450704225,0.366197183
442,0.422535211,0.591549296,0.408450704
443,0.267605634,0.521126761,0.366197183
444,0.464788732,0.535211268,0.450704225
445,0.309859155,0.408450704,0.338028169
446,0.309859155,0.492957746,0.309859155
447,0.422535211,0.507042254,0.422535211
448,0.338028169,0.464788732,0.295774648
449,0.450704225,0.605633803,0.408450704
450,0.422535211,0.591549296,0.422535211
451,0.352112676,0.478873239,0.323943662
452,0.422535211,0.464788732,0.408450704
453,0.38028169,0.535211268,0.422535211
454,0.436619718,0.535211268,0.408450704
455,0.281690141,0.450704225,0.309859155
456,0.450704225,0.61971831,0.450704225
457,0.394366197,0.549295775,0.366197183
458,0.309859155,0.535211268,0.352112676
459,0.422535211,0.563380282,0.492957746
460,0.366197183,0.563380282,0.338028169
461,0.422535211,0.535211268,0.408450704
462,0.338028169,0.450704225,0.352112676
463,0.394366197,0.507042254,0.394366197
464,0.394366197,0.535211268,0.436619718
465,0.38028169,0.492957746,0.38028169
466,0.352112676,0.394366197,0.281690141
467,0.323943662,0.450704225,0.338028169
468,0.408450704,0.577464789,0.366197183
469,0.394366197,0.605633803,0.38028169
470,0.211267606,0.450704225,0.267605634
471,0.352112676,0.535211268,0.352112676
472,0.422535211,0.591549296,0.38028169
473,0.281690141,0.492957746,0.323943662
474,0.436619718,0.521126761,0.422535211
475,0.323943662,0.464788732,0.366197183
476,0.253521127,0.38028169,0.23943662
477,0.436619718,0.464788732,0.366197183
478,0.295774648,0.422535211,0.309859155
479,0.408450704,0.436619718,0.338028169
480,0.352112676,0.521126761,0.338028169
481,0.408450704,0.577464789,0.394366197
482,0.394366197,0.507042254,0.436619718
483,0.295774648,0.450704225,0.281690141
484,0.338028169,0.464788732,0.352112676
485,0.394366197,0.507042254,0.408450704
486,0.394366197,0.605633803,0.436619718
487,0.450704225,0.61971831,0.408450704
488,0.394366197,0.507042254,0.394366197
489,0.408450704,0.507042254,0.408450704
490,0.492957746,0.535211268,0.422535211
491,0.309859155,0.549295775,0.295774648
492,0.464788732,0.61971831,0.478873239
493,0.394366197,0.478873239,0.366197183
494,0.352112676,0.521126761,0.38028169
495,0.323943662,0.492957746,0.338028169
496,0.408450704,0.535211268,0.394366197
497,0.436619718,0.61971831,0.450704225
498,0.394366197,0.577464789,0.436619718
499,0.436619718,0.577464789,0.394366197
